id,ts,light_intensity,ambient_temperature,soil_moisture,lat,lon,humidity
291,2025-04-16 03:49:19,1.13377,29.22,47.91,13.8657,100.462,64.0
292,2025-04-16 04:19:19,1.12469,29.25,47.57,13.8657,100.462,64.0
293,2025-04-16 04:49:19,1.10659,29.25,47.59,13.8657,100.462,64.0
294,2025-04-16 05:19:19,1.11865,29.25,47.67,13.8657,100.462,65.0
295,2025-04-16 05:49:19,1.29032,29.31,47.67,13.8657,100.462,65.0
296,2025-04-16 06:19:19,63.2636,29.38,47.23,13.8657,100.462,65.0
297,2025-04-16 06:49:19,336.342,29.84,47.47,13.8657,100.462,66.0
298,2025-04-16 07:19:19,692.024,30.34,47.23,13.8657,100.462,66.0
299,2025-04-16 07:49:19,1526.6,31.62,47.55,13.8657,100.462,66.0
300,2025-04-16 08:19:19,1870.6,32.62,47.72,13.8657,100.462,65.0
301,2025-04-16 08:49:19,2296.41,33.41,47.08,13.8657,100.462,72.0
302,2025-04-16 09:19:19,4470.99,35.44,47.4,13.8657,100.462,52.0
303,2025-04-16 09:49:19,2041.95,35.19,47.4,13.8657,100.462,52.0
304,2025-04-16 10:19:19,3282.68,35.22,46.94,13.8657,100.462,51.0
305,2025-04-16 10:49:19,6826.94,39.31,46.86,13.8657,100.462,57.0
306,2025-04-16 11:19:19,6211.48,39.91,46.98,13.8657,100.462,56.0
307,2025-04-16 11:49:19,5993.61,39.38,46.52,13.8657,100.462,54.0
308,2025-04-16 12:19:19,4532.65,38.03,45.62,13.8657,100.462,50.0
309,2025-04-16 12:49:19,4727.54,38.53,44.93,13.8657,100.462,50.0
310,2025-04-16 13:19:19,5692.47,39.53,44.52,13.8657,100.462,49.0
311,2025-04-16 13:49:19,3620.39,39.06,44.08,13.8657,100.462,53.0
312,2025-04-16 14:19:19,2085.62,38.41,43.49,13.8657,100.462,51.0
313,2025-04-16 14:49:19,2528.65,38.22,43.27,13.8657,100.462,49.0
314,2025-04-16 15:19:19,1509.95,38.5,41.83,13.8657,100.462,49.0
315,2025-04-16 15:49:19,1025.53,37.28,42.17,13.8657,100.462,48.0
316,2025-04-16 16:19:19,166.843,35.91,0.0,13.8657,100.462,47.0
317,2025-04-16 16:49:18,44.213,35.06,0.0,13.8657,100.462,48.0
318,2025-04-16 17:19:18,32.9191,34.22,0.0,13.8657,100.462,50.0
319,2025-04-16 17:49:18,62.0371,33.56,0.0,13.8657,100.462,51.0
320,2025-04-16 18:01:29,273.341,33.47,39.05,13.8657,100.462,51.0
321,2025-04-16 18:31:29,5.11628,32.78,34.97,13.8657,100.462,52.0
322,2025-04-16 19:01:29,0.952952,32.5,34.82,13.8657,100.462,56.0
323,2025-04-16 19:31:29,0.974455,32.19,34.63,13.8657,100.462,56.0
324,2025-04-16 20:01:29,0.886038,32.16,33.6,13.8657,100.462,70.0
325,2025-04-16 20:31:29,0.901159,32.12,33.19,13.8657,100.462,74.0
326,2025-04-16 21:01:29,0.838005,32.06,33.85,13.8657,100.462,74.0
327,2025-04-16 21:31:29,0.829058,31.97,33.36,13.8657,100.462,59.0
328,2025-04-16 22:01:29,0.790502,31.94,31.89,13.8657,100.462,61.0
329,2025-04-16 22:31:28,0.793456,31.78,32.41,13.8657,100.462,60.0
330,2025-04-16 23:01:28,0.75522,31.72,32.23,13.8657,100.462,74.0
331,2025-04-16 23:31:28,0.75522,31.62,31.94,13.8657,100.462,74.0
332,2025-04-17 00:01:28,0.752293,31.72,32.28,13.8657,100.462,79.0
333,2025-04-17 00:31:28,0.758149,31.66,31.89,13.8657,100.462,79.0
334,2025-04-17 01:01:28,0.781654,31.75,32.06,13.8657,100.462,79.0
335,2025-04-17 01:31:28,0.790502,31.06,31.62,13.8657,100.462,83.0
336,2025-04-17 02:01:28,0.790502,30.25,31.11,13.8657,100.462,56.0
337,2025-04-17 02:31:28,0.790502,29.97,30.38,13.8657,100.462,63.0
338,2025-04-17 03:01:28,0.793456,29.81,31.5,13.8657,100.462,79.0
339,2025-04-17 03:31:28,0.784601,29.78,30.82,13.8657,100.462,78.0
340,2025-04-17 04:01:28,0.80529,29.69,30.84,13.8657,100.462,63.0
341,2025-04-17 04:31:28,0.790502,29.62,30.4,13.8657,100.462,64.0
342,2025-04-17 05:01:28,0.781654,29.59,30.43,13.8657,100.462,83.0
343,2025-04-17 05:31:28,0.784601,29.56,30.18,13.8657,100.462,78.0
344,2025-04-17 06:01:28,6.68704,29.53,30.84,13.8657,100.462,85.0
345,2025-04-17 06:31:28,319.149,29.81,30.35,13.8657,100.462,83.0
346,2025-04-17 07:01:28,1005.28,30.62,29.6,13.8657,100.462,79.0
347,2025-04-17 07:31:28,1320.05,31.62,29.82,13.8657,100.462,83.0
348,2025-04-17 08:01:28,1734.33,32.84,30.31,13.8657,100.462,83.0
349,2025-04-17 08:31:28,1526.6,33.41,29.72,13.8657,100.462,79.0
350,2025-04-17 09:01:28,2210.89,34.62,30.57,13.8657,100.462,74.0
351,2025-04-17 09:31:28,3088.42,36.22,29.84,13.8657,100.462,64.0
352,2025-04-17 10:01:28,4410.87,38.09,28.82,13.8657,100.462,51.0
353,2025-04-17 10:31:28,6567.56,40.94,29.67,13.8657,100.462,54.0
354,2025-04-17 11:01:27,5013.04,41.62,27.2,13.8657,100.462,52.0
355,2025-04-17 11:31:27,3182.8,41.59,26.84,13.8657,100.462,49.0
356,2025-04-17 12:01:27,2388.22,40.28,24.44,13.8657,100.462,49.0
357,2025-04-17 12:31:27,4796.03,41.16,24.03,13.8657,100.462,48.0
358,2025-04-17 13:01:27,3215.46,40.62,33.28,13.8657,100.462,48.0
359,2025-04-17 13:31:27,2487.0,40.69,48.06,13.8657,100.462,47.0
360,2025-04-17 14:01:27,2296.41,41.31,45.91,13.8657,100.462,45.0
361,2025-04-17 14:31:27,1605.84,40.25,44.4,13.8657,100.462,45.0
362,2025-04-17 15:01:27,3747.7,41.03,43.74,13.8657,100.462,45.0
363,2025-04-17 15:31:27,1333.1,39.31,42.22,13.8657,100.462,46.0
364,2025-04-17 16:01:27,853.246,37.62,41.95,13.8657,100.462,46.0
365,2025-04-17 16:31:27,962.129,36.88,40.49,13.8657,100.462,48.0
366,2025-04-17 17:01:27,1373.69,36.78,38.93,13.8657,100.462,55.0
367,2025-04-17 17:31:27,1077.21,36.12,38.44,13.8657,100.462,48.0
368,2025-04-17 18:01:27,386.503,35.0,37.51,13.8657,100.462,52.0
369,2025-04-17 18:31:27,5.49962,33.97,37.51,13.8657,100.462,47.0
370,2025-04-17 19:01:27,1.06458,33.44,36.31,13.8657,100.462,61.0
371,2025-04-17 19:31:27,1.0586,33.09,36.31,13.8657,100.462,62.0
372,2025-04-17 20:01:27,1.02585,33.09,35.56,13.8657,100.462,62.0
373,2025-04-17 20:31:27,1.01399,32.91,34.82,13.8657,100.462,70.0
374,2025-04-17 21:01:27,0.949889,32.5,34.58,13.8657,100.462,74.0
375,2025-04-17 21:31:27,0.883021,32.09,34.48,13.8657,100.462,66.0
376,2025-04-17 22:01:27,0.840991,31.91,34.43,13.8657,100.462,66.0
377,2025-04-17 22:31:27,0.78755,31.75,34.31,13.8657,100.462,66.0
378,2025-04-17 23:01:27,0.769884,31.56,33.58,13.8657,100.462,66.0
379,2025-04-17 23:31:27,0.75522,31.34,33.65,13.8657,100.462,66.0
380,2025-04-18 00:01:26,0.758149,31.16,33.5,13.8657,100.462,70.0
381,2025-04-18 00:31:26,0.746446,31.03,33.89,13.8657,100.462,70.0
382,2025-04-18 01:01:26,0.728953,30.88,32.82,13.8657,100.462,74.0
383,2025-04-18 01:31:26,0.749368,30.75,33.36,13.8657,100.462,74.0
384,2025-04-18 02:01:26,0.817157,30.47,33.14,13.8657,100.462,74.0
385,2025-04-18 02:31:26,0.740607,30.44,32.65,13.8657,100.462,74.0
386,2025-04-18 03:01:26,0.781654,30.34,33.63,13.8657,100.462,74.0
387,2025-04-18 03:31:26,0.714433,30.28,32.82,13.8657,100.462,74.0
388,2025-04-18 04:01:26,0.764012,30.19,32.43,13.8657,100.462,74.0
389,2025-04-18 04:31:26,0.740607,30.09,32.75,13.8657,100.462,74.0
390,2025-04-18 05:01:26,0.726045,30.03,32.72,13.8657,100.462,74.0
391,2025-04-18 05:31:26,0.728953,30.0,32.04,13.8657,100.462,74.0
392,2025-04-18 06:01:26,8.2568,29.91,32.92,13.8657,100.462,78.0
393,2025-04-18 06:31:26,330.767,30.19,33.06,13.8657,100.462,78.0
394,2025-04-18 07:01:26,1307.22,31.25,32.41,13.8657,100.462,78.0
395,2025-04-18 07:31:26,2661.67,33.66,32.41,13.8657,100.462,74.0
396,2025-04-18 08:01:26,1713.36,33.84,32.8,13.8657,100.462,70.0
397,2025-04-18 08:31:26,2733.12,34.59,31.94,13.8657,100.462,66.0
398,2025-04-18 09:01:26,4352.24,36.38,30.6,13.8657,100.462,66.0
399,2025-04-18 09:31:26,3661.92,37.12,29.91,13.8657,100.462,62.0
400,2025-04-18 10:01:26,8475.84,40.19,30.4,13.8657,100.462,46.0
401,2025-04-18 10:31:26,10000.0,41.5,29.43,13.8657,100.462,57.0
402,2025-04-18 11:01:26,7567.83,41.28,28.5,13.8657,100.462,45.0
403,2025-04-18 11:31:26,7106.26,40.97,26.86,13.8657,100.462,45.0
404,2025-04-18 12:01:26,10000.0,42.81,26.11,13.8657,100.462,47.0
405,2025-04-18 12:31:26,3579.73,40.12,25.01,13.8657,100.462,47.0
406,2025-04-18 13:01:25,1662.92,39.88,24.42,13.8657,100.462,46.0
407,2025-04-18 13:31:25,793.45,38.12,23.54,13.8657,100.462,46.0
408,2025-04-18 14:01:25,1190.31,37.31,23.93,13.8657,100.462,45.0
409,2025-04-18 14:31:25,1339.72,34.97,23.15,13.8657,100.462,45.0
410,2025-04-18 15:01:25,2615.92,34.0,23.08,13.8657,100.462,48.0
411,2025-04-18 15:31:25,1264.04,33.62,23.25,13.8657,100.462,46.0
412,2025-04-18 16:01:25,2162.34,35.59,22.47,13.8657,100.462,45.0
413,2025-04-18 16:31:25,1276.12,36.09,21.9,13.8657,100.462,45.0
414,2025-04-18 17:01:25,528.088,35.28,22.32,13.8657,100.462,45.0
415,2025-04-18 17:31:25,205.182,34.38,22.27,13.8657,100.462,48.0
416,2025-04-18 18:01:25,104.04,33.72,21.25,13.8657,100.462,58.0
417,2025-04-18 18:31:25,4.9398,33.16,20.37,13.8657,100.462,58.0
418,2025-04-18 19:01:25,1.08554,32.75,21.15,13.8657,100.462,58.0
419,2025-04-18 19:31:25,1.11865,32.66,21.47,13.8657,100.462,55.0
420,2025-04-18 20:01:25,1.07955,32.47,21.39,13.8657,100.462,62.0
421,2025-04-18 20:31:25,1.02882,32.22,21.07,13.8657,100.462,70.0
422,2025-04-18 21:01:25,0.943769,32.09,21.2,13.8657,100.462,74.0
423,2025-04-18 21:31:25,0.832038,31.78,21.44,13.8657,100.462,74.0
424,2025-04-18 22:01:25,0.87398,31.59,21.86,13.8657,100.462,74.0
425,2025-04-18 22:31:25,0.832038,31.44,20.68,13.8657,100.462,74.0
426,2025-04-18 23:01:25,0.793456,31.25,21.15,13.8657,100.462,74.0
427,2025-04-18 23:31:25,0.840991,30.88,20.24,13.8657,100.462,74.0
428,2025-04-19 00:01:25,0.793456,30.69,20.71,13.8657,100.462,74.0
429,2025-04-19 00:31:25,0.793456,30.56,21.93,13.8657,100.462,74.0
430,2025-04-19 01:01:25,0.784601,30.47,20.9,13.8657,100.462,74.0
431,2025-04-19 01:31:24,0.790502,30.38,21.12,13.8657,100.462,70.0
432,2025-04-19 02:01:24,0.764012,30.56,20.81,13.8657,100.462,70.0
433,2025-04-19 02:31:24,0.775765,30.56,20.95,13.8657,100.462,74.0
434,2025-04-19 03:01:24,0.772823,30.56,20.29,13.8657,100.462,74.0
435,2025-04-19 03:31:24,0.769884,30.56,21.17,13.8657,100.462,78.0
436,2025-04-19 04:01:24,0.769884,30.47,21.39,13.8657,100.462,78.0
437,2025-04-19 04:31:24,0.758149,30.09,20.37,13.8657,100.462,78.0
438,2025-04-19 05:01:24,0.78755,29.97,19.85,13.8657,100.462,78.0
439,2025-04-19 05:31:24,0.764012,30.03,20.02,13.8657,100.462,78.0
440,2025-04-19 06:01:24,6.54546,30.12,21.83,13.8657,100.462,83.0
441,2025-04-19 06:31:24,383.048,30.53,20.42,13.8657,100.462,83.0
442,2025-04-19 07:01:24,727.535,31.34,21.15,13.8657,100.462,83.0
443,2025-04-19 07:31:24,1469.73,32.34,20.54,13.8657,100.462,84.0
444,2025-04-19 08:01:24,3150.75,34.62,20.37,13.8657,100.462,84.0
445,2025-04-19 08:31:24,3620.39,35.91,19.9,13.8657,100.462,84.0
446,2025-04-19 09:01:24,1578.61,35.62,20.61,13.8657,100.462,79.0
447,2025-04-19 09:31:24,2487.0,36.16,18.05,13.8657,100.462,74.0
448,2025-04-19 10:01:24,4595.93,35.32,19.34,13.8657,100.462,70.0
449,2025-04-19 10:31:24,6567.56,30.42,15.82,13.8657,100.462,66.0
450,2025-04-19 11:01:24,4532.65,32.99,17.17,13.8657,100.462,62.0
451,2025-04-19 11:31:24,2757.73,32.89,15.73,13.8657,100.462,62.0
452,2025-04-19 12:01:24,1800.12,33.23,14.87,13.8657,100.462,55.0
453,2025-04-19 12:31:24,8898.82,33.45,14.55,13.8657,100.462,55.0
454,2025-04-19 13:01:24,991.567,35.65,15.36,13.8657,100.462,45.0
455,2025-04-19 13:31:24,459.262,31.67,34.56,13.8657,100.462,74.0
456,2025-04-19 13:50:53,445.996,36.66,34.77,13.8657,100.462,46.0
457,2025-04-19 14:00:23,541.419,36.43,46.12,13.8657,100.462,46.0
458,2025-04-19 14:30:23,567.598,25.99,47.33,13.8657,100.462,89.0
459,2025-04-19 15:00:23,454.774,34.43,51.23,13.8657,100.462,48.0
460,2025-04-19 15:30:23,394.751,34.29,51.34,13.8657,100.462,48.0
461,2025-04-19 16:00:23,397.156,34.29,52.32,13.8657,100.462,48.0
462,2025-04-19 16:30:23,453.293,34.33,54.35,13.8657,100.462,48.0
463,2025-04-19 17:00:23,444.559,32.42,53.43,13.8657,100.462,47.0
464,2025-04-19 17:30:23,418.531,32.32,52.31,13.8657,100.462,47.0
465,2025-04-19 18:00:23,232.697,34.33,52.14,13.8657,100.462,47.0
466,2025-04-19 18:30:23,6.03367,32.79,52.12,13.8657,100.462,71.0
467,2025-04-19 19:00:23,0.89208,30.62,48.32,13.8657,100.462,50.0
468,2025-04-19 19:30:23,0.937656,30.53,47.34,13.8657,100.462,50.0
469,2025-04-19 20:00:23,0.855955,30.56,43.32,13.8657,100.462,51.0
470,2025-04-19 20:30:23,0.870971,30.62,37.32,13.8657,100.462,52.0
471,2025-04-19 21:00:23,0.82608,30.5,36.85,13.8657,100.462,52.0
472,2025-04-19 21:30:23,0.80529,30.34,26.37,13.8657,100.462,84.0
473,2025-04-19 22:00:23,0.838005,30.31,26.15,13.8657,100.462,84.0
474,2025-04-19 22:30:23,0.832038,30.19,25.59,13.8657,100.462,84.0
475,2025-04-19 23:00:23,0.820129,30.22,25.64,13.8657,100.462,79.0
476,2025-04-19 23:30:23,0.84398,30.22,25.69,13.8657,100.462,61.0
477,2025-04-20 00:00:23,0.840991,30.12,25.45,13.8657,100.462,83.0
478,2025-04-20 00:30:23,0.870971,30.0,25.35,13.8657,100.462,89.0
479,2025-04-20 01:00:22,0.838005,30.03,26.15,13.8657,100.462,89.0
480,2025-04-20 01:30:22,0.83502,29.88,26.03,13.8657,100.462,89.0
481,2025-04-20 02:00:22,0.89208,29.78,25.69,13.8657,100.462,89.0
482,2025-04-20 02:30:22,0.880005,29.72,26.13,13.8657,100.462,89.0
483,2025-04-20 03:00:22,0.895104,29.66,25.89,13.8657,100.462,89.0
484,2025-04-20 03:30:22,0.916329,29.94,25.84,13.8657,100.462,89.0
485,2025-04-20 04:00:22,0.931553,29.75,25.79,13.8657,100.462,89.0
486,2025-04-20 04:30:22,0.907221,29.66,25.37,13.8657,100.462,89.0
487,2025-04-20 05:00:22,0.965227,29.56,25.79,13.8657,100.462,89.0
488,2025-04-20 05:30:22,0.983702,29.44,25.03,13.8657,100.462,94.0
489,2025-04-20 06:00:22,7.337,29.47,25.25,13.8657,100.462,94.0
490,2025-04-20 06:30:22,248.786,29.69,24.59,13.8657,100.462,94.0
491,2025-04-20 07:00:22,383.048,30.22,25.54,13.8657,100.462,94.0
492,2025-04-20 07:30:22,646.18,30.88,25.42,13.8657,100.462,94.0
493,2025-04-20 08:00:22,924.992,32.09,24.81,13.8657,100.462,89.0
494,2025-04-20 08:30:22,1046.52,32.91,25.69,13.8657,100.462,59.0
495,2025-04-20 09:00:22,1713.36,34.34,25.1,13.8657,100.462,79.0
496,2025-04-20 09:30:22,5332.58,37.22,24.71,13.8657,100.462,79.0
497,2025-04-20 10:00:22,3282.68,39.06,24.1,13.8657,100.462,70.0
498,2025-04-20 10:30:22,7407.85,41.16,23.32,13.8657,100.462,54.0
499,2025-04-20 11:00:22,5168.19,42.53,16.24,13.8657,100.462,55.0
500,2025-04-20 11:30:22,3215.46,41.56,9.26,13.8657,100.462,50.0
501,2025-04-20 12:00:22,5089.52,41.34,9.77,13.8657,100.462,48.0
502,2025-04-20 12:30:22,3215.46,40.31,42.59,13.8657,100.462,48.0
503,2025-04-20 13:00:22,2261.49,40.56,34.8,13.8657,100.462,47.0
504,2025-04-20 13:30:22,1895.22,40.97,33.58,13.8657,100.462,46.0
505,2025-04-20 14:00:21,1713.36,40.84,32.23,13.8657,100.462,46.0
506,2025-04-20 14:30:21,1777.69,41.09,30.77,13.8657,100.462,45.0
507,2025-04-20 15:00:21,1560.92,40.5,29.28,13.8657,100.462,45.0
508,2025-04-20 15:30:21,1387.72,39.41,29.26,13.8657,100.462,45.0
509,2025-04-20 16:00:21,1138.65,38.19,28.62,13.8657,100.462,44.0
510,2025-04-20 16:30:21,853.246,37.22,27.99,13.8657,100.462,43.0
511,2025-04-20 17:00:21,661.803,36.44,27.25,13.8657,100.462,43.0
512,2025-04-20 17:30:21,772.718,35.94,26.72,13.8657,100.462,45.0
513,2025-04-20 18:00:21,222.11,35.0,25.52,13.8657,100.462,49.0
514,2025-04-20 18:30:21,6.9495,34.12,24.74,13.8657,100.462,46.0
515,2025-04-20 19:00:21,1.06458,33.53,24.62,13.8657,100.462,52.0
516,2025-04-20 19:30:21,1.03179,33.25,24.22,13.8657,100.462,55.0
517,2025-04-20 20:00:21,0.931553,33.12,23.98,13.8657,100.462,55.0
518,2025-04-20 20:30:21,0.928503,32.91,23.93,13.8657,100.462,62.0
519,2025-04-20 21:00:21,0.852959,32.69,23.15,13.8657,100.462,66.0
520,2025-04-20 21:30:21,0.840991,32.5,23.54,13.8657,100.462,66.0
521,2025-04-20 22:00:21,0.772823,32.28,22.98,13.8657,100.462,66.0
522,2025-04-20 22:30:21,0.80529,32.12,23.79,13.8657,100.462,70.0
523,2025-04-20 23:00:21,0.758149,32.0,23.39,13.8657,100.462,74.0
524,2025-04-20 23:30:21,0.790502,31.81,23.59,13.8657,100.462,79.0
525,2025-04-21 00:00:21,0.743525,31.72,24.08,13.8657,100.462,74.0
526,2025-04-21 00:30:21,0.772823,31.62,24.27,13.8657,100.462,74.0
527,2025-04-21 01:00:21,0.734776,31.53,23.81,13.8657,100.462,79.0
528,2025-04-21 01:30:21,0.758149,31.38,23.81,13.8657,100.462,79.0
529,2025-04-21 02:00:21,0.726045,31.28,23.37,13.8657,100.462,79.0
530,2025-04-21 02:30:21,0.723139,31.22,23.44,13.8657,100.462,79.0
531,2025-04-21 03:00:21,0.720235,31.06,24.13,13.8657,100.462,79.0
532,2025-04-21 03:30:20,0.714433,30.91,23.71,13.8657,100.462,79.0
533,2025-04-21 04:00:20,0.705745,30.75,23.88,13.8657,100.462,79.0
534,2025-04-21 04:30:20,0.752293,30.56,23.88,13.8657,100.462,79.0
535,2025-04-21 05:00:20,0.746446,30.47,24.35,13.8657,100.462,79.0
536,2025-04-21 05:30:20,0.758149,30.34,24.2,13.8657,100.462,79.0
537,2025-04-21 06:00:20,6.3473,30.28,23.27,13.8657,100.462,83.0
538,2025-04-21 06:30:20,293.777,30.69,23.08,13.8657,100.462,89.0
539,2025-04-21 07:00:20,648.743,30.91,39.07,13.8657,100.462,89.0
540,2025-04-21 07:30:20,1090.86,31.78,36.43,13.8657,100.462,84.0
541,2025-04-21 08:00:20,1339.72,32.69,34.29,13.8657,100.462,73.0
542,2025-04-21 08:30:20,1423.95,33.88,33.75,13.8657,100.462,79.0
543,2025-04-21 09:00:20,1895.22,35.34,31.45,13.8657,100.462,74.0
544,2025-04-21 09:30:20,2388.22,36.75,29.82,13.8657,100.462,66.0
545,2025-04-21 10:00:20,3704.35,39.16,28.18,13.8657,100.462,56.0
546,2025-04-21 10:30:20,2942.15,39.28,25.93,13.8657,100.462,58.0
547,2025-04-21 11:00:20,7106.26,40.12,23.3,13.8657,100.462,58.0
548,2025-04-21 11:30:20,4239.25,40.38,19.98,13.8657,100.462,49.0
549,2025-04-21 12:00:20,8278.27,41.72,18.27,13.8657,100.462,48.0
550,2025-04-21 12:30:20,7908.07,42.19,15.68,13.8657,100.462,48.0
551,2025-04-21 13:00:20,8278.27,42.78,14.41,13.8657,100.462,52.0
552,2025-04-21 13:30:20,2733.12,39.69,13.19,13.8657,100.462,45.0
553,2025-04-21 14:00:20,3620.39,39.44,11.6,13.8657,100.462,45.0
554,2025-04-21 14:30:20,4028.95,41.22,10.18,13.8657,100.462,45.0
555,2025-04-21 15:00:20,1823.07,41.34,7.86,13.8657,100.462,43.0
556,2025-04-21 15:30:20,1972.77,40.47,6.35,13.8657,100.462,45.0
557,2025-04-21 16:00:19,1907.76,39.69,4.27,13.8657,100.462,44.0
558,2025-04-21 16:30:19,1276.12,38.31,2.69,13.8657,100.462,43.0
559,2025-04-21 17:00:19,929.508,37.28,2.59,13.8657,100.462,45.0
560,2025-04-21 17:30:19,1063.86,36.66,1.17,13.8657,100.462,46.0
561,2025-04-21 18:00:19,338.232,35.56,1.37,13.8657,100.462,52.0
562,2025-04-21 18:30:19,36.158,34.53,1.66,13.8657,100.462,52.0
563,2025-04-21 19:00:19,1.15804,33.81,2.49,13.8657,100.462,55.0
564,2025-04-21 19:30:19,1.06458,33.44,3.15,13.8657,100.462,58.0
565,2025-04-21 20:00:19,1.03179,33.19,4.54,13.8657,100.462,66.0
